id,text,label,explanation
5394,"Ne hanno fatto merce di scambio, in onore al culattone drogato incontentabile che ci sta portando all'apocalisse, con dragonball impazzito che manda uomini ! [URL]",1,"Il tweet contiene odio omotransfobico perché utilizza l'appellativo ""culattone"" in modo dispregiativo."
5395,"@user_abcde DI ANORMALE c'è solo che una cripto checca repressa e omofoba quale lei è #Pillon sia miserabile Senatore della Repubblica pagato dagli italiani e che peggio getta discredito sulla nostra Nazione con esternazioni quotidiane di puro, spregevole letame.",1,"Il tweet contiene odio omotransfobico perché utilizza l'insulto ""checca"" in riferimento a una persona, etichettandola inoltre come ""repressa e omofoba""."
5396,"@user_abcdefghi TUTTO TORNA ADESSO CAPITE IL PERCHE' IL GASTROENTEROLOGO SI OCCUPA DI SIERI LETALI E MAZZETTARI,E ANCHE IL SUO AMICO IL NOTO IGNORANTE FEMMINIELLO BIBITARO CAMPANO E' PRO SIERO MAZZETTARO LETALE,TRANQUILLI,PAGHERETE,TUTTA LA MELMA AL GOVERNO E TUTTI GLI PSEUDO MEDICI SONO UNITI",1,"Il tweet contiene odio omotransfobico perché utilizza il termine dispregiativo ""femminiello"" in un contesto negativo per insultare una persona."
5397,Grazie al ricchione che ha fatto questo per noi Katy Perry - Just Eat 9 minutes version (with animated audio) [URL] via @user_ab,1,"Il tweet contiene odio omotransfobico perché utilizza il termine ""ricchione"" in modo dispregiativo per riferirsi a una persona che ha realizzato un video."
5398,@user_abcdefg @user_abcdef Arrivabene? Da come si è presentato complimenti perso a ZERO il capocannoniere della squadra quello col miglior rapporto reti presenze...questo culattone raccomandato che nella sua vita non ha mai vinto un cazzo un uomo senza parola... A Napoli li chiamano quaquaraquà,,"Il tweet contiene odio omotransfobico perché utilizza il termine ""culattone"" con intento dispregiativo e offensivo, associandolo a incapacità e raccomandazione."
5399,Lei mi ha visto e ha pensato madonna che ricchione,1,"Il tweet contiene odio omotransfobico perché utilizza il termine ""ricchione"" in modo dispregiativo per descrivere il pensiero della persona che guarda."
5400,@user_abcd Lui cosa farebbe in un moderno impero romano lo schiavo culattone?,1,"Il tweet contiene odio omotransfobico perché utilizza il termine dispregiativo ""culattone"" riferito a uno schiavo, implicando una connotazione negativa e umiliante legata all'orientamento sessuale."
5401,"@user_abc Penso che tu sia fake e sia una piglia in culo. E poi, Gina mangiolava... Mangio la vagina... Cioè... Dico... Mah...",0,
5402,"@user_abcdefg Abbiamo un governo di scimmie imitatrici. Non uno che sappia rappresentare degnamente questo paese, tutte mezze tacche e femminielli",1,"Il tweet contiene odio omotransfobico perché utilizza il termine ""femminielli"" in modo dispregiativo per insultare i membri del governo, implicando che essere un ""femminiello"" sia qualcosa di negativo e indesiderabile."
5403,"@user_abcdefg DIMOSTRA SOLO CHE E' UN CRETINO,QUELLO CHE GIA' SAPEVAMO,QUESTO CAMPANO BIBITARO E' UNA PERSONA VISCIDA,UN FEMMINIELLO IDIOTA,SI SENTE UN CAZZO E MEZZO MA E' SOLO UN PRESERVATIVO PIENO DI ACQUA.SCHIFO LADRONE VENDUTO INFAME,POLTRONARO AMICO DIE POTERI FORTI.",1,"Il tweet contiene odio omotransfobico perché utilizza l'appellativo ""femminiello"", termine che può essere usato in modo dispregiativo per insultare."
5404,"Perché si è ""orgogliosi"" di essere gay, etero, bsx o altro? Di cosa si dovrebbe essere orgogliosi? Mah",0,
5405,"Sto vedendo su TikTok che Rita De Crescenzo è tipo la madrina del pride di Napoli? Lei che utilizza il termine ""femminielli"" per rivolgersi alla comunità LGBTQ? Lei che sfrutta Laura per visibilità e la tratta come un fenomeno da baraccone? V'anna magnà e can.",0,
5406,immaginatevi invitare su un carro del pride una tizia che usa appellativi quali “formaggini” e “femminielli” 🤡🤡🤡,1,"Il tweet contiene odio omotransfobico perché cita l'appellativo ""femminielli"", termine che può essere usato in modo dispregiativo verso persone LGBTQIA+. L'uso di questo termine, unito all'espressione ""🤡🤡🤡"" (faccine da clown), suggerisce un intento denigratorio verso la persona menzionata e, per estensione, verso la comunità LGBTQIA+."
5407,"@user_abc Sarà culattone anche lui, che c'è di male 😂",1,"Il tweet contiene odio omotransfobico perché utilizza il termine ""culattone"", un epiteto dispregiativo e omofobico, per riferirsi a una persona. L'aggiunta di ""che c'è di male 😂"" non attenua l'offesa, ma anzi la sottolinea con sarcasmo."
5408,"@user_abcdefghij Non l’ho ancora indossata , e comuque per me non è da ricchione",1,"Il tweet contiene odio omotransfobico perché utilizza il termine ""ricchione"" in maniera dispregiativa."
5409,@user_abcdefgh Siete dei poveri vermi insieme al nazi ricchione.,1,"Il tweet contiene odio omotransfobico perché utilizza l'appellativo ""ricchione"" con intento dispregiativo, associandolo ad un'altra categoria negativa (""nazi"") per insultare."
5410,@user_abcde …ah e qui sopra con quel femminiello di @user_abc ma più che altro per prenderci per il culo a vicenda.,1,"Il tweet contiene odio omotransfobico perché usa il termine dispregiativo ""femminiello"" per descrivere una persona."
5411,"Godo Porco, ti vesti come Borg ma sei più ricchione di Prince [URL]",1,"Il tweet contiene odio omotransfobico perché utilizza il termine ""ricchione"" in modo dispregiativo per insultare la persona a cui si rivolge, paragonandola negativamente a Prince."
5412,"- e ogni tanto urla frasi tipo ""evviva le troie"", mia madre che guarda il tutto con orrore ma poi vedendo passare un tizio mi sussurra all'orecchio ""questo mi sembra un culattone"" AIUTO COSA CI FACCIO QUI PORTATEMI VIA",1,"Il tweet contiene odio omotransfobico perché utilizza il termine ""culattone"", che è un insulto omofobico, per descrivere un uomo."
5413,ritorna a fare il ricchione e non mi cagare il cazzo,1,"Il tweet contiene odio omotransfobico perché usa l'appellativo ""ricchione"" in modo dispregiativo e offensivo, con l'intento di insultare e allontanare l'interlocutore."
5414,@user_abcdefgh Sai come si dice da noi? Te lo traduco. Fare il buliccio con il culo degli altri sono buoni tutti. #Brexit #italexit,0,
5415,"@user_abcd RAGAZZI QUESTO MERDA FEMMINIELLO CAMPANO BIBITARO LO DOBBIAMO CAPIRE,SE CADE IL GOVERNO E SI VA AD ELEZIONI LUI PERDE LA POLTRONA LO STIPENDIO E LA FUTURA PENSIONE,A QUESTA MERDA E AI SUOI SEGUACI SENZA DIGNITA' INTERESSA QUESTO,LO VOGLIAMO CAPIRE?",1,"Il tweet contiene odio omotransfobico perché utilizza il termine dispregiativo ""femminiello"" in un contesto insultante e denigratorio."
5416,@user_abcdefghij @user_abcd si vergognerebbe anche della tua Z.. non è vendendo il culo al nemico che sei meglio degl altri..🤣🤣🫣🫣 sempre un rottinculo sei..,0,
5417,@user_abc Decaro sindaco culattone ! Rispettabile ma frocione istituzionale anche no !,1,"Il tweet contiene odio omotransfobico perché utilizza i termini ""culattone"" e ""frocione"", entrambi appellativi dispregiativi riferiti all'orientamento sessuale di Decaro. L'espressione ""frocione istituzionale anche no"" implica un giudizio negativo e discriminatorio basato sull'omosessualità di Decaro, soprattutto in riferimento al suo ruolo istituzionale."
5418,"@user_abcdefgh @user_ab @user_abcdefghi @user_ 2) So che termini come “finocchio” e “ricchione” sono violenti e non dovrebbero essere detti, ma modificare le canzoni, dopo aver fatto un discorso contro la censura, non ha senso né per la lotta per i diritti né per l’immagine di fedez",0,
5419,@user_abcdef Basta pensare che se la nonna fosse stata frocia( lesbica) non ci sarebbero i nipoti e neppure la pubblicità 😋🤣💦💦💦,1,"Il tweet contiene odio omotransfobico perché utilizza in modo dispregiativo l'espressione ""se la nonna fosse stata frocia"" per negare l'esistenza della persona e della sua famiglia."
5420,"Mi è capitato di conversare via chat con donne di molti Paesi per molte ora di notte. E' sempre interessante e ti accorgi quasi sempre se davvero sono ragazze. Dico quasi perché una volta un ""femminiello"" mi ha fregato",1,"Il tweet contiene odio omotransfobico perché utilizza il termine ""femminiello"" in un contesto in cui l'inganno è implicito, suggerendo che la loro identità di genere è intrinsecamente legata alla falsità o all'essere fuorviante."
5421,"Il ricco e mediocre sociologo,#De Masi , è una merdaccia di spione. In giro si dice che è pagato dal #FattoQuotidiano. È un uomo di merda utopista, che intanto ha i suoi figli, brillantemente sistemati. Fa il ricchione con il culo degli altri. Vergogna.",1,"Il tweet contiene odio omotransfobico perché utilizza il termine ""ricchione"" in modo dispregiativo e offensivo, associandolo a una critica generale alla persona. L'espressione ""fa il ricchione con il culo degli altri"" ha connotati di sfruttamento e disprezzo, implicando un giudizio morale negativo basato sull'orientamento sessuale."
5422,"Capirai Giucas sarebbe capace anche di dire che Jessica e Barù hanno copulato e lei è incinta pur di raccattare consensi. Ragazzi Giucas Casella, un inetto che ha un manager, è il vero culattone raccomandato della TV #procra",1,"Il tweet contiene odio omotransfobico perché usa il termine ""culattone"" in modo dispregiativo per insultare Giucas Casella."
5423,@user_abcd @user_abc @user_abcdef me le ha mischiate quel ricchione di tuo padre mentre me la succhiava,1,"Il tweet contiene odio omotransfobico perché usa l'appellativo ""ricchione"" in un contesto offensivo e denigratorio, legato a un atto sessuale."
5424,@user_abcd Madonna quanto sei pesante Checca.,1,"Il tweet contiene odio omotransfobico perché utilizza l'appellativo ""Checca"" in modo dispregiativo per insultare la persona a cui è rivolto."
5425,"@user_abcdefgh Sotto il 40 è da donna, sopra il 42 da uomo. Quindi sei ricchione.",1,"Il tweet contiene odio omotransfobico perché utilizza l'appellativo ""ricchione"" in modo dispregiativo per insultare l'utente."
5426,#PRELEMI @user_abcdefghi @user_abcdefghi dove stai passando le vacanze. Pier con il figlio tanto a lui purché sta il figlio è contento lo possiamo chiamare cornuto 100000 non ne frega niente. Non ha neanche il desiderio di scopare a meno ché è gay 😀😀😀😀 [URL],,Il tweet contiene odio omotransfobico perché l'implicazione che essere gay sia una condizione tale da spiegare o giustificare la mancanza di desiderio sessuale verso la propria partner è un'espressione di stereotipo e pregiudizio.
5427,"@user_abcdef Meglio Meluzzi e altri milioni di etero. Avete rotto il cazzo, prendetelo pure in culo, senza doverlo dire a tutti, grazie.",1,"Il tweet contiene odio omotransfobico perché la frase ""prendetelo pure in culo, senza doverlo dire a tutti"" è un'espressione di disprezzo e intolleranza verso le persone LGBTQIA+, suggerendo che dovrebbero nascondere la propria identità."
5428,"A tutto il Milan Twitter: Dybala sarebbe una mossa fatta solo per il colpo in sé, senza lungimiranza. Senza contare che sarebbe rotto mezza stagione visto il nostro culo. Abbiamo vinto lo scudetto? Allora ci meritiamo Charles De Ketelaere, un colpo ai livelli di Leao.",0,
5429,@user_abc Vabe ma non inviti uno a cantare frocio e ricchione dopo che hai fatto una testa tanta al concerto del primo maggio sulla lega omofoba dai sei ridicolo mette il piede in due scarpe,1,"Il tweet contiene odio omotransfobico perché utilizza termini dispregiativi come ""frocio"" e ""ricchione"" per insultare una persona."
5430,Mai come vorrei picchiare voi rottinculo. [URL],1,"Il tweet contiene odio omotransfobico perché il termine ""rottinculo"" è un insulto omofobico."
5431,@user_abcdefgh @user_ab Vostra logica? Come se piacesse solo si maschi il sesso anale. Comunque ti svelo un segreto se mezzo ricchione.,1,"Il tweet contiene odio omotransfobico perché usa l'appellativo ""ricchione"" in tono dispregiativo e come insulto."
5432,@user_abcdef in italia? Io manifestavo perché mi dicevano culattone,1,"Il tweet contiene odio omotransfobico perché l'appellativo ""culattone"" è un insulto omofobico."
5433,@user_abcde sono la prima a pensare che non si caghino letteralmente il larry baiting non è minimamente collegato a quanto si caghino o meno sajsjsjsjsj,0,
5434,"Conte voleva dai suoi sudditi un giuramento come per la principessa Targaryen ma non aveva i NOBILI con lui, solo qualche ciambellANO Culattone [URL]",1,"Il tweet contiene odio omotransfobico perché utilizza il termine ""culattone"" in modo dispregiativo per insultare e denigrare i sostenitori di Conte, insinuando una connotazione negativa legata all'omosessualità."
5435,"@user_abcdefghi Sono rimasti: eugenio e checca,aldo e alessia,marchesucci,vallini, e i cobra",1,"Il tweet contiene odio omotransfobico perché utilizza il termine ""checca"" in modo dispregiativo per riferirsi a una persona."
5436,"@user_abcdefg Vladimiro non è un appellativo, prof, è un nome. Checca sarebbe un appellativo.",1,"Il tweet contiene odio omotransfobico perché utilizza il termine ""checca"" in modo dispregiativo come appellativo."
5437,@user_abcdefghij Ne fare in culo.....gavi rotto i coioni.....dio ve cavasse el fia ',0,
5438,"@user_ab @user_abcdef Più sono porci e più sono seguiti,guarda la TV,se non sei culattone, lesbica,o trans non fai successo",1,"Il tweet contiene odio omotransfobico perché utilizza termini dispregiativi come ""culattone"" e ""lesbica"" in un contesto che implica che l'omosessualità e la transessualità siano condizioni necessarie per avere successo e che queste siano associate alla ""porcaggine""."
5439,@user_abcdef Dopo l'estate di Cavani di qualche anno fa adesso rompete il cazzo con sto mezzo ricchione? Ma chi l'ha mai detto della società che vuole acquistarlo? E basta ...,1,"Il tweet contiene odio omotransfobico perché utilizza il termine dispregiativo ""ricchione"" per insultare una persona."
5440,"BLASFEMIA, GAY PRIDE, LGBT, TRANGENDER hanno rotto le scatole Tutta questa disgustosa ostentazione, palesemente provocatoria ed offensiva al buongusto ed al buonsenso, SOSTENUTA E APPOGGIATA DA QUESTO GOVERNO ha raggiunto il FONDO! È ORA DI RIBELLARSI E DIRE BASTA!",1,"Il tweet contiene odio omotransfobico perché definisce il Gay Pride, l'LGBT e il transgender come ""disgustosa ostentazione, palesemente provocatoria ed offensiva"", esprimendo disprezzo e incitamento all'opposizione verso queste realtà."
